연번,자치구,신호등종류,위도,경도,주소
17144,송파구,보행등,37.50513677,127.1380132,송파구 오금동 445-17 답
17145,송파구,보행등,37.50505733,127.1379098,송파구 오금동 445-15답
17146,송파구,보행등,37.51519626,127.0777513,송파구 잠실동 1-1천
17147,송파구,보행등,37.51513121,127.0773599,송파구 잠실동 1-1천
17148,송파구,보행등,37.511493,127.0782644,송파구 잠실동 19 대
17149,송파구,보행등,37.51159481,127.0782323,송파구 잠실동 19 대
17150,송파구,보행등,37.50529445,127.0774437,송파구 잠실동 86대
17151,송파구,보행등,37.50492655,127.0750485,송파구 잠실동 86대
17152,송파구,보행등,37.49418795,127.1447616,송파구 거여동 46대
17153,송파구,보행등,37.50605138,127.0897175,송파구 삼전동 35-0 대
17154,송파구,보행등,37.50693672,127.1294654,송파구 오금동 2대
17155,송파구,보행등,37.50703684,127.129463,송파구 오금동 2대
17156,송파구,보행등,37.50719913,127.1294998,송파구 오금동 2대
17157,송파구,보행등,37.50452698,127.1346018,송파구 오금동 51-3도
17158,송파구,보행등,37.50470893,127.1344324,송파구 오금동 96-13전
17159,송파구,보행등,37.50494602,127.1348256,송파구 오금동 96-10전
17160,송파구,보행등,37.50492919,127.1346843,송파구 오금동 96-10전
17161,송파구,보행등,37.50581384,127.1314783,송파구 오금동 6-1도
17162,송파구,보행등,37.5071894,127.1296447,송파구 오금동 2대
17163,송파구,보행등,37.50711941,127.129781,송파구 오금동 9-7대
17164,송파구,보행등,37.50705123,127.1298099,송파구 오금동 9-8대
17165,송파구,보행등,37.50100044,127.142412,송파구 마천동 산28임
17166,송파구,보행등,37.50077521,127.1423948,송파구 마천동 산28-1임
17167,송파구,보행등,37.50099067,127.1420881,송파구 오금동 산3-3임
17168,송파구,보행등,37.50021045,127.1366,송파구 오금동 127-2대
17169,송파구,보행등,37.50010154,127.136527,송파구 오금동 164-3도
17170,송파구,보행등,37.49999153,127.1365019,송파구 오금동 126-10도
17171,송파구,보행등,37.50016693,127.1361332,송파구 오금동 75-4천
17172,송파구,보행등,37.50029457,127.1360753,송파구 오금동 75-4천
17173,송파구,보행등,37.50031219,127.1362348,송파구 오금동 51-3도
17174,송파구,보행등,37.50032132,127.1363263,송파구 오금동 75-4천
17175,송파구,보행등,37.50343327,127.126316,송파구 오금동 43대
17176,송파구,보행등,37.50196741,127.1409603,송파구 오금동 133-27도
17177,송파구,보행등,37.50186349,127.1408536,송파구 오금동 133-27도
17178,송파구,보행등,37.50290112,127.1393705,송파구 오금동 133-27도
17179,송파구,보행등,37.5067379,127.0974304,송파구 잠실동 
17180,송파구,보행등,37.50677246,127.0971809,송파구 잠실동 
17181,송파구,보행등,37.50634293,127.0971896,송파구 삼전동 152도
17182,송파구,보행등,37.50646942,127.0969733,송파구 삼전동 
17183,송파구,보행등,37.50666888,127.0969995,송파구 잠실동 
17184,송파구,보행등,37.50664142,127.0958109,송파구 삼전동 44대
17185,송파구,보행등,37.50684967,127.0957516,송파구 잠실동 44대
17186,송파구,보행등,37.50685343,127.0944368,송파구 삼전동 151도
17187,송파구,보행등,37.50706188,127.0943502,송파구 잠실동 44대
17188,송파구,보행등,37.50732085,127.0926757,송파구 잠실동 44-8 도
17189,송파구,보행등,37.50712947,127.0926261,송파구 삼전동 44대
17190,송파구,보행등,37.50310663,127.126191,송파구 가락동 43대
17191,송파구,보행등,37.50356757,127.1262194,송파구 오금동 43대
17192,송파구,보행등,37.50343732,127.1259253,송파구 오금동 43대
17193,송파구,보행등,37.50334613,127.1258297,송파구 가락동 43대
17194,송파구,보행등,37.50322575,127.1259007,송파구 가락동 43대
17195,송파구,보행등,37.51580655,127.0696729,송파구 잠실동 1도
17196,송파구,보행등,37.51580999,127.0695857,송파구 잠실동 3도
17197,송파구,보행등,37.51553541,127.0697165,송파구 잠실동 3도
17198,송파구,보행등,37.48779556,127.1182821,송파구 문정동 150-1대
17199,송파구,보행등,37.48630306,127.1225274,송파구 문정동 43-14대
17200,송파구,보행등,37.48622567,127.1247307,송파구 문정동 26대
17201,송파구,보행등,37.48843813,127.1209138,송파구 문정동 106학
17202,송파구,보행등,37.49037399,127.1239975,송파구 가락동 121-13도
17203,송파구,보행등,37.52352838,127.1284559,송파구 방이동 435-2대
17204,송파구,보행등,37.47066487,127.1277954,송파구 장지동 626-2답
17205,송파구,보행등,37.49790946,127.1209059,송파구 가락동 43학
17206,송파구,보행등,37.49804186,127.1208456,송파구 가락동 43학
17207,송파구,보행등,37.51035823,127.0705747,송파구 잠실동 10-1 체
17208,송파구,보행등,37.51029124,127.0707912,송파구 잠실동 134도
17209,송파구,보행등,37.51041159,127.070946,송파구 잠실동 10-1 체
17210,송파구,보행등,37.51080244,127.0705271,송파구 잠실동 10-1 체
17211,송파구,보행등,37.51075487,127.0708016,송파구 잠실동 10-1 체
17212,송파구,보행등,37.51075493,127.0709498,송파구 잠실동 10-1 체
17213,송파구,보행등,37.48135124,127.1348483,송파구 장지동 57-8 도
17214,송파구,보행등,37.51182492,127.07859,송파구 잠실동 19 대
17215,송파구,보행등,37.51166227,127.0789204,송파구 잠실동 19 대
17216,송파구,보행등,37.50597642,127.131779,송파구 오금동 6공
17217,송파구,보행등,37.49817595,127.1342635,송파구 가락동 51공
17218,송파구,보행등,37.49849799,127.1345519,송파구 오금동 59학
17219,송파구,보행등,37.49787785,127.1206732,송파구 가락동 43학
17220,송파구,보행등,37.492789,127.1252645,송파구 가락동 142대
17221,송파구,보행등,37.50448225,127.0879196,송파구 잠실동 243-21대
17222,송파구,보행등,37.47956304,127.125455,송파구 문정동 71-1대
17223,송파구,보행등,37.49767564,127.1136306,송파구 가락동 191학
17224,송파구,보행등,37.52944417,127.1158943,송파구 풍납동 261대
17225,송파구,보행등,37.52929561,127.1157809,송파구 풍납동 261대
17226,송파구,보행등,37.52917753,127.1160737,송파구 풍납동 261대
17227,송파구,보행등,37.52931052,127.1161985,송파구 풍납동 261대
17228,송파구,보행등,37.51991921,127.1122294,송파구 신천동 20 대
17229,송파구,보행등,37.51991179,127.1121787,송파구 신천동 20 대
17230,송파구,보행등,37.51966535,127.1120069,송파구 신천동 20 대
17231,송파구,보행등,37.51966535,127.1120069,송파구 신천동 20 대
17232,송파구,보행등,37.51981186,127.1118794,송파구 신천동 20 대
17233,송파구,보행등,37.51991211,127.1122913,송파구 신천동 20-0 대
17234,송파구,보행등,37.519699,127.1122871,송파구 신천동 20 대
17235,송파구,보행등,37.519699,127.1122871,송파구 신천동 20 대
17236,송파구,보행등,37.50358772,127.1191152,송파구 송파동 166-2도
17237,송파구,보행등,37.50355767,127.1192625,송파구 송파동 167대
17238,송파구,보행등,37.50350797,127.11925,송파구 송파동 167대
17239,송파구,보행등,37.50341538,127.119162,송파구 송파동 167대
17240,송파구,보행등,37.52124143,127.1336316,송파구 방이동 440-30대
17241,송파구,보행등,37.52116152,127.1336079,송파구 방이동 440-30대
17242,송파구,보행등,37.52105658,127.1340192,송파구 방이동 541-6도
17243,송파구,보행등,37.52097284,127.13397,송파구 방이동 543-14도
17244,송파구,보행등,37.49767249,127.1543486,송파구 마천동 200-32 천
17245,송파구,보행등,37.49763593,127.1544231,송파구 마천동 200-34대
17246,송파구,보행등,37.49746508,127.1543378,송파구 마천동 202-6대
17247,송파구,보행등,37.49775394,127.1541135,송파구 마천동 339-6대
17248,송파구,보행등,37.49804056,127.1585446,송파구 마천동 산1-5 공
17249,송파구,보행등,37.49786638,127.1584908,송파구 마천동 산1-5 공
17250,송파구,보행등,37.47737267,127.1279101,송파구 장지동 839 도
17251,송파구,보행등,37.51981867,127.1143268,송파구 신천동 20-0 대
17252,송파구,보행등,37.48884677,127.1207236,송파구 문정동 100 대
17253,송파구,보행등,37.48890633,127.1212561,송파구 문정동 106-1도
17254,송파구,보행등,37.48882746,127.1209512,송파구 문정동 100 대
17255,송파구,보행등,37.48888486,127.1211249,송파구 문정동 100 대
17256,송파구,보행등,37.48863901,127.1207163,송파구 문정동 106-1도
17257,송파구,보행등,37.48848371,127.1212485,송파구 문정동 106학
17258,송파구,보행등,37.48843942,127.121115,송파구 문정동 106학
17259,송파구,보행등,37.510425,127.0932327,송파구 잠실동 27대
17260,송파구,보행등,37.51041225,127.0928747,송파구 잠실동 27대
17261,송파구,보행등,37.50109112,127.1494299,송파구 마천동 산12-2 도
17262,송파구,보행등,37.51182871,127.1283505,송파구 방이동 88-2 대
17263,송파구,보행등,37.51192128,127.1283713,송파구 방이동 88-2 대
17264,송파구,보행등,37.51144725,127.1280764,송파구 오금동 88-2 대
17265,송파구,보행등,37.51689869,127.1436046,송파구 방이동 산29-13임
17266,송파구,보행등,37.51687534,127.1436824,송파구 방이동 산29-13임
17267,송파구,보행등,37.51673476,127.1439404,송파구 방이동 산29-3임
17268,송파구,보행등,37.51199424,127.1131466,송파구 방이동 52공
17269,송파구,보행등,37.51199424,127.1131466,송파구 방이동 52공
17270,송파구,보행등,37.5105395,127.111924,송파구 방이동 103-8대
17271,송파구,보행등,37.51002746,127.1124197,송파구 송파동 107-16대
17272,송파구,보행등,37.5106029,127.1122883,송파구 방이동 106대
17273,송파구,보행등,37.519836,127.1119542,송파구 신천동 20 대
17274,송파구,보행등,37.519836,127.1119542,송파구 신천동 20 대
17275,송파구,보행등,37.51198572,127.1084014,송파구 방이동 95-4도
17276,송파구,보행등,37.51174935,127.1080547,송파구 송파동 64-1
17277,송파구,보행등,37.51216158,127.1082356,송파구 방이동 34-8대
17278,송파구,보행등,37.51188475,127.0825726,송파구 잠실동 19 대
17279,송파구,보행등,37.51451899,127.1151064,송파구 방이동 88-1대
17280,송파구,보행등,37.51443021,127.1150128,송파구 방이동 88-1대
17281,송파구,보행등,37.51435701,127.1149607,송파구 방이동 88-1대
17282,송파구,보행등,37.51453619,127.1147285,송파구 방이동 88-21 대
17283,송파구,보행등,37.50345147,127.1385945,송파구 오금동 100-1도
17284,송파구,보행등,37.50361644,127.1382467,송파구 오금동 99-17답
17285,송파구,보행등,37.49350801,127.1243953,송파구 가락동 121-13도
17286,송파구,보행등,37.49315022,127.1443257,송파구 거여동 172-11 도
17287,송파구,보행등,37.49317089,127.1446074,송파구 거여동 
17288,송파구,보행등,37.49323838,127.1443664,송파구 거여동 
17289,송파구,보행등,37.48999869,127.1433373,송파구 거여동 563-21 도
17290,송파구,보행등,37.49270633,127.1444069,송파구 거여동 178-14대
17291,송파구,보행등,37.4901991,127.1434752,송파구 거여동 20-14도
17292,송파구,보행등,37.50095471,127.1424052,송파구 마천동 산28임
17293,송파구,보행등,37.50138125,127.1371804,송파구 오금동 121-11대
17294,송파구,보행등,37.51009097,127.1224588,송파구 방이동 209-7도
17295,송파구,보행등,37.50945678,127.1234312,송파구 방이동 191-16도
17296,송파구,보행등,37.50966568,127.1232531,송파구 방이동 192-8대
17297,송파구,보행등,37.51309824,127.1200085,송파구 방이동 88-20 대
17298,송파구,보행등,37.52383748,127.1276196,송파구 방이동 547-2대
17299,송파구,보행등,37.51305468,127.1201202,송파구 방이동 88-20 대
17300,송파구,보행등,37.49749878,127.1355522,송파구 가락동 164-2도
17301,송파구,보행등,37.52359642,127.1276181,송파구 방이동 547-2대
17302,송파구,보행등,37.50078046,127.1422805,송파구 마천동 산28-1임
17303,송파구,보행등,37.50082385,127.1421075,송파구 오금동 110공
17304,송파구,보행등,37.50115453,127.1421238,송파구 오금동 산3-3임
17305,송파구,보행등,37.50118364,127.1422714,송파구 오금동 산3-11임
17306,송파구,보행등,37.52864176,127.1172387,송파구 풍납동 453도
17307,송파구,보행등,37.48980579,127.1282779,송파구 문정동 3대
17308,송파구,보행등,37.49264554,127.1511091,송파구 거여동 183-4학
17309,송파구,보행등,37.49278717,127.1510249,송파구 거여동 183-4학
17310,송파구,보행등,37.51048162,127.1213962,송파구 방이동 75-1도
17311,송파구,보행등,37.51036514,127.1212706,송파구 방이동 166-14대
17312,송파구,보행등,37.51032896,127.121096,송파구 방이동 166-15대
17313,송파구,보행등,37.51036108,127.1209617,송파구 방이동 166-13대
17314,송파구,보행등,37.51629538,127.0842548,송파구 잠실동 1-2천
17315,송파구,보행등,37.51607456,127.0843211,송파구 잠실동 18-1도
17316,송파구,보행등,37.51600984,127.0846447,송파구 잠실동 1-2천
17317,송파구,보행등,37.51632975,127.0847837,송파구 잠실동 1-2천
17318,송파구,보행등,37.50736699,127.0909287,송파구 삼전동 35 대
17319,송파구,보행등,37.48281357,127.1262552,송파구 문정동 90학
17320,송파구,보행등,37.53086648,127.1205591,송파구 풍납동 496-4대
17321,송파구,보행등,37.48975006,127.1285651,송파구 문정동 3대
17322,송파구,보행등,37.49317757,127.1299563,송파구 가락동 162-3도
17323,송파구,보행등,37.49338554,127.1299159,송파구 가락동 164-17대
17324,송파구,보행등,37.49292886,127.1297805,송파구 문정동 139학
17325,송파구,보행등,37.49316649,127.1294486,송파구 문정동 139학
17326,송파구,보행등,37.49316649,127.1294486,송파구 문정동 139학
17327,송파구,보행등,37.49322718,127.1292646,송파구 가락동 195-4도
17328,송파구,보행등,37.49350649,127.1295659,송파구 가락동 162-3도
17329,송파구,보행등,37.4933616,127.1296672,송파구 가락동 162-3도
17330,송파구,보행등,37.4933616,127.1296672,송파구 가락동 162-3도
17331,송파구,보행등,37.49775209,127.1356506,송파구 오금동 59학
17332,송파구,보행등,37.49545216,127.1391502,송파구 거여동 158-14대
17333,송파구,보행등,37.49553899,127.1391842,송파구 가락동 158-3대
17334,송파구,보행등,37.49054018,127.1116993,송파구 가락동 600 대
17335,송파구,보행등,37.50124127,127.1495149,송파구 마천동 산12-2 도
17336,송파구,보행등,37.50980802,127.1234992,송파구 방이동 192-2대
17337,송파구,보행등,37.50977249,127.1233905,송파구 방이동 192-2대
17338,송파구,보행등,37.51012251,127.0789398,송파구 잠실동 19 대
17339,송파구,보행등,37.50507768,127.0775954,송파구 잠실동 86대
17340,송파구,보행등,37.51366722,127.107597,송파구 방이동 17-6대
17341,송파구,보행등,37.5153871,127.1070809,송파구 방이동 17-6대
17342,송파구,보행등,37.51566484,127.106929,송파구 신천동 17-6대
17343,송파구,보행등,37.51358043,127.1072961,송파구 신천동 17-6대
17344,송파구,보행등,37.5127792,127.1420112,송파구 방이동 
17345,송파구,보행등,37.51024771,127.0947623,송파구 잠실동 27대
17346,송파구,보행등,37.51003466,127.0943806,송파구 잠실동 27대
17347,송파구,보행등,37.52676231,127.1214447,송파구 방이동 88-16도
17348,송파구,보행등,37.49295756,127.1441452,송파구 거여동 178-6 대
17349,송파구,보행등,37.49288202,127.1442024,송파구 거여동 178-6 대
17350,송파구,보행등,37.49211524,127.1438624,송파구 거여동 178-26대
17351,송파구,보행등,37.49027336,127.1434702,송파구 거여동 20-14도
17352,송파구,보행등,37.49010675,127.1430888,송파구 거여동 562-6대
17353,송파구,보행등,37.49887789,127.1468736,송파구 마천동 5-15대
17354,송파구,보행등,37.49885613,127.1471612,송파구 마천동 5-16대
17355,송파구,보행등,37.49425267,127.1422075,송파구 거여동 136-99대
17356,송파구,보행등,37.49678256,127.1248374,송파구 가락동 35-11대
17357,송파구,보행등,37.49677775,127.1251685,송파구 가락동 16-24도
17358,송파구,보행등,37.4863884,127.1266621,송파구 문정동 9-14도
17359,송파구,보행등,37.48643214,127.1268342,송파구 문정동 12-2도
17360,송파구,보행등,37.48637469,127.1268487,송파구 문정동 11-4대
17361,송파구,보행등,37.48618511,127.1268836,송파구 문정동 18-3도
17362,송파구,보행등,37.48615099,127.1266752,송파구 문정동 11-6대
17363,송파구,보행등,37.4861154,127.1265335,송파구 문정동 9-14도
17364,송파구,보행등,37.48616718,127.1265092,송파구 문정동 10-10대
17365,송파구,보행등,37.48631592,127.1264535,송파구 문정동 38-2도
17366,송파구,보행등,37.49762412,127.1407186,송파구 거여동 135대
17367,송파구,보행등,37.49763444,127.140245,송파구 오금동 164-3도
17368,송파구,보행등,37.49768248,127.1403842,송파구 오금동 164-3도
17369,송파구,보행등,37.4976599,127.1404305,송파구 오금동 135대
17370,송파구,보행등,37.50798166,127.0880847,송파구 잠실동 284도
17371,송파구,보행등,37.48758829,127.1184523,송파구 문정동 150-1대
17372,송파구,보행등,37.50721129,127.1329313,송파구 오금동 89-2대
17373,송파구,보행등,37.50754767,127.1327948,송파구 오금동 89-2대
17374,송파구,보행등,37.50289694,127.112539,송파구 송파동 119대
17375,송파구,보행등,37.50651605,127.0976073,송파구 잠실동 48도
17376,송파구,보행등,37.50634519,127.0975121,송파구 석촌동 
17377,송파구,보행등,37.50623795,127.0973915,송파구 석촌동 186도
17378,송파구,보행등,37.50750372,127.1331105,송파구 오금동 89-2대
17379,송파구,보행등,37.52010715,127.1145037,송파구 신천동 23제
17380,송파구,보행등,37.51737455,127.1320047,송파구 방이동 88-15 학
17381,송파구,보행등,37.51761389,127.1316944,송파구 방이동 88-15 학
17382,송파구,보행등,37.51733314,127.1315004,송파구 방이동 89대
17383,송파구,보행등,37.50584695,127.1361345,송파구 오금동 445-2전
17384,송파구,보행등,37.5055156,127.137138,송파구 오금동 445-12 답
17385,송파구,보행등,37.49771387,127.146641,송파구 거여동 40-7대
17386,송파구,보행등,37.49773166,127.1467131,송파구 거여동 40-7대
17387,송파구,보행등,37.495631,127.1457067,송파구 거여동 35-1대
17388,송파구,보행등,37.49574132,127.1457593,송파구 거여동 35-1대
17389,송파구,보행등,37.49581078,127.1455022,송파구 거여동 35-1대
17390,송파구,보행등,37.49556925,127.1453889,송파구 거여동 35대
17391,송파구,보행등,37.51188886,127.113074,송파구 방이동 52공
17392,송파구,보행등,37.51188886,127.113074,송파구 방이동 52공
17393,송파구,보행등,37.51188886,127.113074,송파구 방이동 52공
17394,송파구,보행등,37.51020292,127.1126415,송파구 방이동 107-8 주
17395,송파구,보행등,37.51039109,127.1125108,송파구 방이동 107-15대
17396,송파구,보행등,37.48600672,127.134047,송파구 장지동 137-11대
17397,송파구,보행등,37.51181518,127.0790051,송파구 잠실동 19 대
17398,송파구,보행등,37.51180035,127.0781045,송파구 잠실동 19 대
17399,송파구,보행등,37.51207706,127.0781605,송파구 잠실동 19 대
17400,송파구,보행등,37.51212618,127.0784903,송파구 잠실동 19 대
17401,송파구,보행등,37.51155955,127.0780784,송파구 잠실동 19 대
17402,송파구,보행등,37.49698511,127.1478603,송파구 마천동 45공
17403,송파구,보행등,37.51140883,127.0854059,송파구 잠실동 
17404,송파구,보행등,37.49243106,127.1278951,송파구 가락동 140대
17405,송파구,보행등,37.49229567,127.1281022,송파구 문정동 140대
17406,송파구,보행등,37.49486438,127.1230054,송파구 가락동 37-2도
17407,송파구,보행등,37.49468393,127.1232563,송파구 가락동 37공
17408,송파구,보행등,37.49481058,127.1235806,송파구 가락동 10-15도
17409,송파구,보행등,37.4949783,127.1236695,송파구 가락동 37공
17410,송파구,보행등,37.49516576,127.1233886,송파구 가락동 37공
17411,송파구,보행등,37.4951974,127.1232414,송파구 가락동 10-15도
17412,송파구,보행등,37.49501115,127.123084,송파구 가락동 10-15도
17413,송파구,보행등,37.50954797,127.1339176,송파구 방이동 89-16학
17414,송파구,보행등,37.50941459,127.1338339,송파구 방이동 89-16학
17415,송파구,보행등,37.50935363,127.1338207,송파구 오금동 89-16학
17416,송파구,보행등,37.5092201,127.1337283,송파구 오금동 89-16학
17417,송파구,보행등,37.50915349,127.1338167,송파구 오금동 89-16학
17418,송파구,보행등,37.48958281,127.1095403,송파구 가락동 
17419,송파구,보행등,37.49306041,127.129556,송파구 문정동 139학
17420,송파구,보행등,37.49306041,127.129556,송파구 문정동 139학
17421,송파구,보행등,37.4884217,127.1213081,송파구 문정동 106학
17422,송파구,보행등,37.50958817,127.0739042,송파구 잠실동 10-1 체
17423,송파구,보행등,37.50927022,127.0741914,송파구 잠실동 10-3학
17424,송파구,보행등,37.53422577,127.117363,송파구 풍납동 159-7도
17425,송파구,보행등,37.5341285,127.1173187,송파구 풍납동 219-3도
17426,송파구,보행등,37.51383406,127.077697,송파구 잠실동 16제
17427,송파구,보행등,37.51380573,127.0780916,송파구 잠실동 16제
17428,송파구,보행등,37.51814282,127.0745106,송파구 잠실동 242천
17429,송파구,보행등,37.51828272,127.0746935,송파구 잠실동 242천
17430,송파구,보행등,37.4955159,127.1501593,송파구 마천동 145-2대
17431,송파구,보행등,37.50333694,127.1263236,송파구 오금동 43대
17432,송파구,보행등,37.51152216,127.127641,송파구 방이동 88-2 대
17433,송파구,보행등,37.51161434,127.1276495,송파구 방이동 88-2 대
17434,송파구,보행등,37.49945365,127.1319314,송파구 가락동 56-11도
17435,송파구,보행등,37.51999735,127.1044745,송파구 신천동 17-1 학
17436,송파구,보행등,37.51998332,127.104679,송파구 신천동 17-1 학
17437,송파구,보행등,37.53678493,127.1226292,송파구 풍납동 431-1도
17438,송파구,보행등,37.50471619,127.1348623,송파구 오금동 96-13전
17439,송파구,보행등,37.50455274,127.1348828,송파구 오금동 96-14전
17440,송파구,보행등,37.50456551,127.1345002,송파구 오금동 96-14전
17441,송파구,보행등,37.50487429,127.1344184,송파구 오금동 96-10전
17442,송파구,보행등,37.50126684,127.1277335,송파구 가락동 34-3학
17443,송파구,보행등,37.53532607,127.1221212,송파구 풍납동 473-5대
17444,송파구,보행등,37.49166578,127.1263951,송파구 가락동 140대
17445,송파구,보행등,37.49143514,127.1265625,송파구 문정동 135-11대
17446,송파구,보행등,37.49135244,127.1265918,송파구 문정동 135-10대
17447,송파구,보행등,37.4912927,127.1263386,송파구 문정동 134-12대
17448,송파구,보행등,37.49150451,127.1260523,송파구 가락동 134-19도
17449,송파구,보행등,37.49164716,127.1262971,송파구 가락동 138-2도
17450,송파구,보행등,37.51177195,127.085904,송파구 잠실동 
17451,송파구,보행등,37.49469957,127.1302344,송파구 가락동 165-5 도
17452,송파구,보행등,37.49943109,127.1264373,송파구 가락동 9 대
17453,송파구,보행등,37.49920226,127.1263939,송파구 가락동 162-3도
17454,송파구,보행등,37.49906173,127.1263529,송파구 가락동 162-3도
17455,송파구,보행등,37.49907445,127.1262576,송파구 가락동 9 대
17456,송파구,보행등,37.4994424,127.1258718,송파구 가락동 11-21도
17457,송파구,보행등,37.49954768,127.1259116,송파구 가락동 11-21도
17458,송파구,보행등,37.50886005,127.1115333,송파구 송파동 97-4도
17459,송파구,보행등,37.49538681,127.1393891,송파구 거여동 158-5대
17460,송파구,보행등,37.50844606,127.1304724,송파구 오금동 
17461,송파구,보행등,37.5085192,127.1305364,송파구 오금동 
17462,송파구,보행등,37.50836962,127.1306374,송파구 오금동 
17463,송파구,보행등,37.50832849,127.1306557,송파구 오금동 
17464,송파구,보행등,37.50825943,127.1305193,송파구 오금동 
17465,송파구,보행등,37.50825943,127.1305193,송파구 오금동 
17466,송파구,보행등,37.50562968,127.0829488,송파구 잠실동 213-24대
17467,송파구,보행등,37.50582753,127.0831092,송파구 잠실동 213-30대
17468,송파구,보행등,37.49987011,127.1231692,송파구  6대
17469,송파구,보행등,37.49931336,127.1174663,송파구 가락동 168학
17470,송파구,보행등,37.49964862,127.1173191,송파구 가락동 168학
17471,송파구,보행등,37.50791374,127.1104778,송파구 송파동 95-1도
17472,송파구,보행등,37.50770992,127.1106795,송파구 송파동 63도
17473,송파구,보행등,37.48815313,127.1307906,송파구 문정동 1 대
17474,송파구,보행등,37.48815313,127.1307906,송파구 문정동 1 대
17475,송파구,보행등,37.52308817,127.1070875,송파구 신천동 24도
17476,송파구,보행등,37.52297496,127.10708,송파구 신천동 24도
17477,송파구,보행등,37.5228931,127.1071201,송파구 신천동 18도
17478,송파구,보행등,37.52296206,127.1073868,송파구 신천동 24도
17479,송파구,보행등,37.52203706,127.1073202,송파구 신천동 388-1대
17480,송파구,보행등,37.52198929,127.1072241,송파구 신천동 429도
17481,송파구,보행등,37.52011231,127.107956,송파구 신천동 20 대
17482,송파구,보행등,37.52009327,127.1078343,송파구 신천동 20 대
17483,송파구,보행등,37.51927981,127.1079706,송파구 신천동 20-0 대
17484,송파구,보행등,37.50988773,127.1180068,송파구 방이동 158-12대
17485,송파구,보행등,37.52031374,127.1142412,송파구 신천동 23제
17486,송파구,보행등,37.52183925,127.1073271,송파구 신천동 470제
17487,송파구,보행등,37.52183925,127.1073271,송파구 신천동 470제
17488,송파구,보행등,37.52183925,127.1073271,송파구 신천동 470제
17489,송파구,보행등,37.52182345,127.1075604,송파구 신천동 470제
17490,송파구,보행등,37.52190343,127.1076008,송파구 신천동 429도
17491,송파구,보행등,37.52206381,127.1076273,송파구 신천동 388-1대
17492,송파구,보행등,37.52206381,127.1076273,송파구 신천동 388-1대
17493,송파구,보행등,37.52211491,127.1075122,송파구 신천동 388-1대
17494,송파구,보행등,37.52015744,127.1078733,송파구 신천동 20 대
17495,송파구,보행등,37.52003983,127.1077678,송파구 신천동 20 대
17496,송파구,보행등,37.52003983,127.1077678,송파구 신천동 20 대
17497,송파구,보행등,37.51997284,127.1076875,송파구 신천동 20 대
17498,송파구,보행등,37.51978519,127.1078523,송파구 신천동 20 대
17499,송파구,보행등,37.51980536,127.1079746,송파구 신천동 20 대
17500,송파구,보행등,37.51972715,127.1078854,송파구 신천동 20 대
17501,송파구,보행등,37.51991111,127.1081134,송파구 신천동 20 대
17502,송파구,보행등,37.5200018,127.1080937,송파구 신천동 20 대
17503,송파구,보행등,37.51999054,127.108093,송파구 신천동 20 대
17504,송파구,보행등,37.51926875,127.1082444,송파구 신천동 20-0 대
17505,송파구,보행등,37.51925984,127.1082684,송파구 신천동 20-0 대
17506,송파구,보행등,37.51865303,127.1047545,송파구 신천동 15도
17507,송파구,보행등,37.51859755,127.1047593,송파구 신천동 17 대
17508,송파구,보행등,37.52064925,127.1047278,송파구 신천동 21천
17509,송파구,보행등,37.52078001,127.1049315,송파구 신천동 21천
17510,송파구,보행등,37.52204412,127.1042639,송파구 신천동 387유
17511,송파구,보행등,37.52211546,127.1044892,송파구 신천동 387유
17512,송파구,보행등,37.49914194,127.1198659,송파구 가락동 166-1공
17513,송파구,보행등,37.51192246,127.0777844,송파구 잠실동 19 대
17514,송파구,보행등,37.51176556,127.0777397,송파구 잠실동 19 대
17515,송파구,보행등,37.51139029,127.0781831,송파구 잠실동 19 대
17516,송파구,보행등,37.51203802,127.0786549,송파구 잠실동 19 대
17517,송파구,보행등,37.50287452,127.0926037,송파구 삼전동 138도
17518,송파구,보행등,37.50289485,127.092528,송파구 삼전동 138도
17519,송파구,보행등,37.50289485,127.092528,송파구 삼전동 138도
17520,송파구,보행등,37.51632425,127.1165331,송파구 방이동 88-1대
17521,송파구,보행등,37.51197815,127.1134766,송파구 방이동 96-2도
17522,송파구,보행등,37.49587534,127.1309932,송파구 가락동 165대
17523,송파구,보행등,37.50898061,127.1340274,송파구 오금동 89-16학
17524,송파구,보행등,37.5029448,127.1396618,송파구 오금동 118-30도
17525,송파구,보행등,37.51205232,127.1278218,송파구 방이동 88-2 대
17526,송파구,보행등,37.48875729,127.1214632,송파구 문정동 106학
17527,송파구,보행등,37.49381385,127.1216068,송파구 가락동 57대
17528,송파구,보행등,37.51252896,127.1197861,송파구 방이동 88-20 대
17529,송파구,보행등,37.512693,127.1197521,송파구 방이동 88-20 대
17530,송파구,보행등,37.51258553,127.1196906,송파구 방이동 88-20 대
17531,송파구,보행등,37.50692468,127.1053497,송파구 석촌동 30-4대
17532,송파구,보행등,37.50704974,127.1055935,송파구 송파동 30-6대
17533,송파구,보행등,37.50705778,127.1057965,송파구 송파동 30-12대
17534,송파구,보행등,37.50846108,127.1306409,송파구 오금동 
17535,송파구,보행등,37.50837898,127.1304286,송파구 오금동 
17536,송파구,보행등,37.50837898,127.1304286,송파구 오금동 
17537,송파구,보행등,37.50831649,127.1304051,송파구 오금동 
17538,송파구,보행등,37.48991716,127.1281759,송파구 문정동 3대
17539,송파구,보행등,37.48976005,127.1284562,송파구 문정동 3대
